term_str,n,n_chars,p,i,pos_group,n_pos
basin,2,5,4.822647151021195e-06,17.661743310145763,NN,2
basing,1,6,2.4113235755105976e-06,18.661743310145763,VBG,1
basins,1,6,2.4113235755105976e-06,18.661743310145763,VBZ,2
basis,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
basket,6,6,1.4467941453063586e-05,16.076780809424605,NN,2
basketball,3,10,7.233970726531793e-06,17.076780809424605,NN,2
bass,5,4,1.2056617877552988e-05,16.3398152152584,NN,2
bassinet,4,8,9.64529430204239e-06,16.661743310145763,NN,1
bassist,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
bastard,18,7,4.340382435919076e-05,14.49181830870345,NN,5
bastards,3,8,7.233970726531793e-06,17.076780809424605,NNS,3
bat,25,3,6.028308938776494e-05,14.017887120371038,NN,3
bate,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
bateman,754,7,0.0018181379759349906,9.1033225968771,NNP,6
batemans,26,8,6.269441296327555e-05,13.96130359200467,NNP,2
bates,3,5,7.233970726531793e-06,17.076780809424605,NNP,1
batf,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
bath,13,4,3.1347206481637774e-05,14.96130359200467,NN,2
bathe,1,5,2.4113235755105976e-06,18.661743310145763,VB,1
bathed,2,6,4.822647151021195e-06,17.661743310145763,VBN,2
bather,4,6,9.64529430204239e-06,16.661743310145763,NNP,1
bathers,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bathing,3,7,7.233970726531793e-06,17.076780809424605,VBG,2
bathrobe,3,8,7.233970726531793e-06,17.076780809424605,NN,1
bathroom,103,8,0.00024836632827759155,11.975242782962544,NN,3
bathrooms,1,9,2.4113235755105976e-06,18.661743310145763,NNS,1
bathtub,11,7,2.6524559330616575e-05,15.202311691508466,NN,2
bathtubshower,1,13,2.4113235755105976e-06,18.661743310145763,NN,1
batman,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
baton,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
bats,2,4,4.822647151021195e-06,17.661743310145763,NN,3
battered,12,8,2.8935882906127173e-05,15.076780809424607,JJ,4
batteries,6,9,1.4467941453063586e-05,16.076780809424605,NN,3
batters,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
battery,3,7,7.233970726531793e-06,17.076780809424605,NN,1
batting,2,7,4.822647151021195e-06,17.661743310145763,NN,2
battle,17,6,4.099250078368016e-05,14.574280468895424,NN,2
battled,1,7,2.4113235755105976e-06,18.661743310145763,VBD,1
battles,1,7,2.4113235755105976e-06,18.661743310145763,NNS,2
battling,3,8,7.233970726531793e-06,17.076780809424605,VBG,2
bawling,3,7,7.233970726531793e-06,17.076780809424605,NN,3
bawls,2,5,4.822647151021195e-06,17.661743310145763,VBP,2
baxter,7,6,1.6879265028574186e-05,15.854388388088159,NNP,1
bay,24,3,5.7871765812254345e-05,14.076780809424607,NN,3
bayonet,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bazillion,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
bbb,1,3,2.4113235755105976e-06,18.661743310145763,NN,1
bbed,1,4,2.4113235755105976e-06,18.661743310145763,NN,1
bbs,1,3,2.4113235755105976e-06,18.661743310145763,NNP,1
bc,1,2,2.4113235755105976e-06,18.661743310145763,NNP,1
bcause,2,6,4.822647151021195e-06,17.661743310145763,NNP,1
bce,1,3,2.4113235755105976e-06,18.661743310145763,NNP,1
be,1089,2,0.002625931373731041,8.572955071428856,VB,8
bea,1,3,2.4113235755105976e-06,18.661743310145763,NNP,1
beach,12,5,2.8935882906127173e-05,15.076780809424607,NN,2
beachwood,1,9,2.4113235755105976e-06,18.661743310145763,NNP,1
beacon,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
bead,1,4,2.4113235755105976e-06,18.661743310145763,NN,1
beaded,3,6,7.233970726531793e-06,17.076780809424605,VBN,3
beading,1,7,2.4113235755105976e-06,18.661743310145763,VBG,1
beads,3,5,7.233970726531793e-06,17.076780809424605,NNP,3
beagle,4,6,9.64529430204239e-06,16.661743310145763,NN,2
beaker,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
beakers,1,7,2.4113235755105976e-06,18.661743310145763,NNS,2
beam,54,4,0.0001302114730775723,12.906855807982295,NNP,4
beaming,5,7,1.2056617877552988e-05,16.3398152152584,NN,4
beams,21,5,5.063779508572255e-05,14.269425887367003,NNP,6
bean,1,4,2.4113235755105976e-06,18.661743310145763,NN,2
beanbag,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
beanie,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
beany,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
bear,14,4,3.375853005714837e-05,14.854388388088159,NN,6
beard,2,5,4.822647151021195e-06,17.661743310145763,NN,3
bearded,2,7,4.822647151021195e-06,17.661743310145763,NNP,2
bearing,4,7,9.64529430204239e-06,16.661743310145763,NN,3
bearings,3,8,7.233970726531793e-06,17.076780809424605,NN,2
bears,14,5,3.375853005714837e-05,14.854388388088159,NNP,6
bearsd,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
beast,19,5,4.5815147934701355e-05,14.413815796702178,NN,2
beasts,6,6,1.4467941453063586e-05,16.076780809424605,NNS,2
beat,587,4,0.001415446938824721,9.46452661703571,NN,15
beaten,7,6,1.6879265028574186e-05,15.854388388088159,NNP,6
beating,7,7,1.6879265028574186e-05,15.854388388088159,VBG,3
beats,6,5,1.4467941453063586e-05,16.076780809424605,VBZ,4
beatshe,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
beauties,1,8,2.4113235755105976e-06,18.661743310145763,NNS,1
beautiful,68,9,0.00016397000313472064,12.574280468895424,JJ,8
beautifully,3,11,7.233970726531793e-06,17.076780809424605,RB,2
beauty,5,6,1.2056617877552988e-05,16.3398152152584,NN,5
beaver,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
bebiologically,1,14,2.4113235755105976e-06,18.661743310145763,RB,1
became,5,6,1.2056617877552988e-05,16.3398152152584,VBD,2
because,135,7,0.0003255286826939307,11.584927713094933,IN,9
becausei,2,8,4.822647151021195e-06,17.661743310145763,NN,2
becauseit,1,9,2.4113235755105976e-06,18.661743310145763,VBN,1
becausoi,1,8,2.4113235755105976e-06,18.661743310145763,NNP,1
beckon,1,6,2.4113235755105976e-06,18.661743310145763,RB,1
beckoning,1,9,2.4113235755105976e-06,18.661743310145763,VBG,2
beckons,2,7,4.822647151021195e-06,17.661743310145763,NN,2
become,39,6,9.404161944491331e-05,13.376341091283514,VBN,6
becomes,44,7,0.0001060982373224663,13.202311691508466,VBZ,5
becoming,15,8,3.616985363265897e-05,14.754852714537245,VBG,5
bed,290,3,0.0006992838368980734,10.481834220130828,NN,5
bedpost,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
bedroom,157,7,0.00037857780135516387,11.367122561254135,NN,4
bedrooms,2,8,4.822647151021195e-06,17.661743310145763,NN,2
bedroomwindow,1,13,2.4113235755105976e-06,18.661743310145763,NN,1
beds,9,4,2.170191217959538e-05,15.49181830870345,NN,2
bedsheet,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
bedsheets,1,9,2.4113235755105976e-06,18.661743310145763,NNS,2
bedside,17,7,4.099250078368016e-05,14.574280468895424,NN,1
bedspread,4,9,9.64529430204239e-06,16.661743310145763,NN,1
bedtable,1,8,2.4113235755105976e-06,18.661743310145763,NNP,2
bedtime,3,7,7.233970726531793e-06,17.076780809424605,NN,2
bedwetting,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
bee,33,3,7.957367799184972e-05,13.61734919078731,NNP,5
beeeee1,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
beeeeei,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
beef,4,4,9.64529430204239e-06,16.661743310145763,NNP,2
beehive,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
been,392,4,0.0009452388416001543,10.047033466030555,VBN,9
beep,9,4,2.170191217959538e-05,15.49181830870345,NNP,4
beeper,1,6,2.4113235755105976e-06,18.661743310145763,NN,2
beeping,9,7,2.170191217959538e-05,15.49181830870345,NNP,3
beeps,10,5,2.4113235755105977e-05,15.339815215258401,NNP,4
beer,36,4,8.680764871838151e-05,13.49181830870345,NN,5
beers,4,5,9.64529430204239e-06,16.661743310145763,NNS,3
bef,1,3,2.4113235755105976e-06,18.661743310145763,JJ,1
before,364,6,0.0008777217814858576,10.153948669947066,IN,13
beforethat,1,10,2.4113235755105976e-06,18.661743310145763,VBN,1
befriend,1,8,2.4113235755105976e-06,18.661743310145763,VB,1
befriended,1,10,2.4113235755105976e-06,18.661743310145763,VBD,1
beg,10,3,2.4113235755105977e-05,15.339815215258401,VBP,4
began,4,5,9.64529430204239e-06,16.661743310145763,VBD,3
begged,3,6,7.233970726531793e-06,17.076780809424605,VBD,2
begging,6,7,1.4467941453063586e-05,16.076780809424605,VBG,4
begin,63,5,0.00015191338525716766,12.684463386645847,VBP,4
beginning,18,9,4.340382435919076e-05,14.49181830870345,VBG,3
beginnings,1,10,2.4113235755105976e-06,18.661743310145763,NNS,1
begins,247,6,0.0005955969231511176,10.713376078561085,VBZ,4
begrudgingly,2,12,4.822647151021195e-06,17.661743310145763,RB,1
begs,1,4,2.4113235755105976e-06,18.661743310145763,VBZ,1
begun,11,5,2.6524559330616575e-05,15.202311691508466,VBN,3
behalf,3,6,7.233970726531793e-06,17.076780809424605,NN,1
behave,1,6,2.4113235755105976e-06,18.661743310145763,VB,2
behaved,1,7,2.4113235755105976e-06,18.661743310145763,VBD,1
behavior,13,8,3.1347206481637774e-05,14.96130359200467,NN,2
behavioral,2,10,4.822647151021195e-06,17.661743310145763,NNP,2
behaviors,2,9,4.822647151021195e-06,17.661743310145763,NN,2
behest,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
behin,1,5,2.4113235755105976e-06,18.661743310145763,IN,1
behind,511,6,0.0012321863470859155,9.664563829208141,IN,11
behindthe,1,9,2.4113235755105976e-06,18.661743310145763,VBP,1
behold,2,6,4.822647151021195e-06,17.661743310145763,NNP,2
beholds,1,7,2.4113235755105976e-06,18.661743310145763,VBZ,1
bein,5,4,1.2056617877552988e-05,16.3398152152584,NN,2
being,140,5,0.00033758530057148366,11.532460293200797,VBG,3
beings,2,6,4.822647151021195e-06,17.661743310145763,NNP,3
bel,2,3,4.822647151021195e-06,17.661743310145763,NNP,1
bela,4,4,9.64529430204239e-06,16.661743310145763,NNP,1
belch,2,5,4.822647151021195e-06,17.661743310145763,VBP,2
belches,2,7,4.822647151021195e-06,17.661743310145763,NNP,3
belching,1,8,2.4113235755105976e-06,18.661743310145763,VBG,2
belief,4,6,9.64529430204239e-06,16.661743310145763,NN,2
beliefs,3,7,7.233970726531793e-06,17.076780809424605,NNS,2
believable,1,10,2.4113235755105976e-06,18.661743310145763,JJ,1
believe,135,7,0.0003255286826939307,11.584927713094933,VB,8
believed,10,8,2.4113235755105977e-05,15.339815215258401,VBD,3
believers,1,9,2.4113235755105976e-06,18.661743310145763,NNS,1
believes,7,8,1.6879265028574186e-05,15.854388388088159,VBZ,3
believing,4,9,9.64529430204239e-06,16.661743310145763,VBG,4
belinda,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bell,30,4,7.233970726531794e-05,13.754852714537245,NN,2
bello,2,5,4.822647151021195e-06,17.661743310145763,NNP,2
bellosguardo,1,12,2.4113235755105976e-06,18.661743310145763,NNP,1
bellowing,1,9,2.4113235755105976e-06,18.661743310145763,NN,2
bellows,5,7,1.2056617877552988e-05,16.3398152152584,NNP,4
bells,3,5,7.233970726531793e-06,17.076780809424605,NN,3
belly,29,5,6.992838368980734e-05,13.80376231501819,NN,4
bellybutton,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
belong,6,6,1.4467941453063586e-05,16.076780809424605,VBP,4
belonged,1,8,2.4113235755105976e-06,18.661743310145763,VBD,1
belonging,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
belongings,5,10,1.2056617877552988e-05,16.3398152152584,NNS,3
belongs,9,7,2.170191217959538e-05,15.49181830870345,NNS,4
beloved,5,7,1.2056617877552988e-05,16.3398152152584,JJ,5
below,75,5,0.00018084926816329484,12.432924619649881,IN,9
belplesatoo,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
belt,29,4,6.992838368980734e-05,13.80376231501819,NN,4
belts,2,5,4.822647151021195e-06,17.661743310145763,NNS,5
beltsput,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
bemused,1,7,2.4113235755105976e-06,18.661743310145763,VBN,2
bench,7,5,1.6879265028574186e-05,15.854388388088159,NN,2
bend,14,4,3.375853005714837e-05,14.854388388088159,NN,4
bending,3,7,7.233970726531793e-06,17.076780809424605,VBG,2
bends,32,5,7.716235441633912e-05,13.661743310145763,VBZ,4
bendsjason,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
bendy,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
beneath,58,7,0.00013985676737961468,12.80376231501819,IN,6
benefit,3,7,7.233970726531793e-06,17.076780809424605,NN,2
benefits,1,8,2.4113235755105976e-06,18.661743310145763,NNS,1
benelli,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
benevolent,2,10,4.822647151021195e-06,17.661743310145763,VB,2
benignly,1,8,2.4113235755105976e-06,18.661743310145763,RB,1
benihana,1,8,2.4113235755105976e-06,18.661743310145763,NNP,1
bennet,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
bent,14,4,3.375853005714837e-05,14.854388388088159,NN,6
benzene,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
beowulf,4,7,9.64529430204239e-06,16.661743310145763,NNP,1
bepauses,1,8,2.4113235755105976e-06,18.661743310145763,VBZ,1
bereaved,1,8,2.4113235755105976e-06,18.661743310145763,VBD,1
beretta,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bergman,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bering,4,6,9.64529430204239e-06,16.661743310145763,NNP,1
bernice,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bernie,10,6,2.4113235755105977e-05,15.339815215258401,NNP,1
bernies,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
bernievo,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
bernstein,1,9,2.4113235755105976e-06,18.661743310145763,NNP,1
bernsteins,1,10,2.4113235755105976e-06,18.661743310145763,NNP,1
berries,1,7,2.4113235755105976e-06,18.661743310145763,NN,2
berserk,1,7,2.4113235755105976e-06,18.661743310145763,NN,2
bert,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
berth,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
beside,96,6,0.00023148706324901738,12.076780809424607,IN,7
besides,17,7,4.099250078368016e-05,14.574280468895424,IN,5
best,67,4,0.00016155867955921005,12.59565411968799,JJS,7
bestowed,2,8,4.822647151021195e-06,17.661743310145763,VBN,2
bet,21,3,5.063779508572255e-05,14.269425887367003,VBD,6
beth,1,4,2.4113235755105976e-06,18.661743310145763,NNP,2
bethany,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
betray,3,6,7.233970726531793e-06,17.076780809424605,VBP,3
betrayal,2,8,4.822647151021195e-06,17.661743310145763,VBZ,2
betrayed,2,8,4.822647151021195e-06,17.661743310145763,VBN,1
betrays,1,7,2.4113235755105976e-06,18.661743310145763,VBZ,1
better,124,6,0.0002990041233633141,11.707546999758888,JJR,13
bettern,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
betty,399,5,0.0009621181066287285,10.021498373923418,NNP,6
bettys,17,6,4.099250078368016e-05,14.574280468895424,NNP,1
between,158,7,0.00038098912493067446,11.35796256196866,IN,5
betweenright,1,12,2.4113235755105976e-06,18.661743310145763,NN,1
beumsed,1,7,2.4113235755105976e-06,18.661743310145763,VBN,1
beverly,13,7,3.1347206481637774e-05,14.96130359200467,NNP,3
beware,2,6,4.822647151021195e-06,17.661743310145763,VBP,3
bewe,1,4,2.4113235755105976e-06,18.661743310145763,VB,1
bewildered,7,10,1.6879265028574186e-05,15.854388388088159,NN,7
beyond,76,6,0.00018326059173880542,12.413815796702178,IN,6
bff,1,3,2.4113235755105976e-06,18.661743310145763,NN,1
bg,17,2,4.099250078368016e-05,14.574280468895424,NN,4
bhe,1,3,2.4113235755105976e-06,18.661743310145763,NNP,1
bhiss,1,5,2.4113235755105976e-06,18.661743310145763,IN,1
bi,1,2,2.4113235755105976e-06,18.661743310145763,JJ,1
bib,1,3,2.4113235755105976e-06,18.661743310145763,NN,1
bibl,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
bible,19,5,4.5815147934701355e-05,14.413815796702178,NNP,4
bic,2,3,4.822647151021195e-06,17.661743310145763,NNP,1
bicep,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
bicycle,11,7,2.6524559330616575e-05,15.202311691508466,NN,2
bicycles,2,8,4.822647151021195e-06,17.661743310145763,NN,2
bid,2,3,4.822647151021195e-06,17.661743310145763,NN,2
bidding,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
biding7,1,7,2.4113235755105976e-06,18.661743310145763,VBD,1
bids,2,4,4.822647151021195e-06,17.661743310145763,NNS,1
bien,1,4,2.4113235755105976e-06,18.661743310145763,VBZ,1
bifocals,1,8,2.4113235755105976e-06,18.661743310145763,NN,2
big,172,3,0.0004147476549878228,11.235478555443665,JJ,6
bigfoot,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
bigger,11,6,2.6524559330616575e-05,15.202311691508466,JJR,5
biggest,6,7,1.4467941453063586e-05,16.076780809424605,JJS,1
biggie,2,6,4.822647151021195e-06,17.661743310145763,NN,1
bigi,1,4,2.4113235755105976e-06,18.661743310145763,RB,1
bijan,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
bijou,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
bike,22,4,5.304911866123315e-05,14.202311691508466,NN,3
biker,3,5,7.233970726531793e-06,17.076780809424605,NN,2
bikers,1,6,2.4113235755105976e-06,18.661743310145763,NNS,3
bikes,9,5,2.170191217959538e-05,15.49181830870345,NN,3
bikini,2,6,4.822647151021195e-06,17.661743310145763,NN,1
bile,6,4,1.4467941453063586e-05,16.076780809424605,NN,3
bill,630,4,0.0015191338525716767,9.362535291758483,NNP,5
billboard,6,9,1.4467941453063586e-05,16.076780809424605,NN,2
billboards,1,10,2.4113235755105976e-06,18.661743310145763,NNP,1
billfold,2,8,4.822647151021195e-06,17.661743310145763,NN,1
billing,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
billow,2,6,4.822647151021195e-06,17.661743310145763,VBP,2
billowing,2,9,4.822647151021195e-06,17.661743310145763,VBG,3
billows,4,7,9.64529430204239e-06,16.661743310145763,VBZ,3
bills,36,5,8.680764871838151e-05,13.49181830870345,NNP,3
billy,106,5,0.00025560029900412336,11.933822855582564,NNP,5
billys,5,6,1.2056617877552988e-05,16.3398152152584,NNP,1
bimbo,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
bimboo,3,6,7.233970726531793e-06,17.076780809424605,NNP,1
bin,3,3,7.233970726531793e-06,17.076780809424605,NN,1
binder,3,6,7.233970726531793e-06,17.076780809424605,NN,1
binding,2,7,4.822647151021195e-06,17.661743310145763,NN,2
bing,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
bingo,1,5,2.4113235755105976e-06,18.661743310145763,NNP,2
binoculars,1,10,2.4113235755105976e-06,18.661743310145763,NN,3
bio,2,3,4.822647151021195e-06,17.661743310145763,NNP,3
biohazard,3,9,7.233970726531793e-06,17.076780809424605,NN,2
biological,1,10,2.4113235755105976e-06,18.661743310145763,JJ,1
bir,1,3,2.4113235755105976e-06,18.661743310145763,NN,1
bird,27,4,6.510573653878615e-05,13.906855807982295,NN,2
birds,21,5,5.063779508572255e-05,14.269425887367003,NNS,4
birth,8,5,1.929058860408478e-05,15.661743310145763,NN,1
birthday,17,8,4.099250078368016e-05,14.574280468895424,NN,4
birthing,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
birthmark,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
birthmother,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
births,1,6,2.4113235755105976e-06,18.661743310145763,NNS,2
bis,1,3,2.4113235755105976e-06,18.661743310145763,VBP,1
biscuits,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
bishopville,1,11,2.4113235755105976e-06,18.661743310145763,NNP,1
bit,67,3,0.00016155867955921005,12.59565411968799,NN,9
bitch,91,5,0.0002194304453714644,12.153948669947066,NN,6
bitchee,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
bitches,14,7,3.375853005714837e-05,14.854388388088159,NNS,4
bitching,1,8,2.4113235755105976e-06,18.661743310145763,VBG,2
bitchs,3,6,7.233970726531793e-06,17.076780809424605,NN,2
bitchy,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
bite,17,4,4.099250078368016e-05,14.574280468895424,NN,7
bitemark,1,8,2.4113235755105976e-06,18.661743310145763,NNP,2
bites,16,5,3.858117720816956e-05,14.661743310145763,VBZ,4
biting,7,6,1.6879265028574186e-05,15.854388388088159,VBG,2
bits,16,4,3.858117720816956e-05,14.661743310145763,NNS,4
bitt,1,4,2.4113235755105976e-06,18.661743310145763,IN,1
bitten,2,6,4.822647151021195e-06,17.661743310145763,NNP,2
bitter,3,6,7.233970726531793e-06,17.076780809424605,NN,4
bitterly,1,8,2.4113235755105976e-06,18.661743310145763,RB,3
bitterness,3,10,7.233970726531793e-06,17.076780809424605,NN,1
bittersweet,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
bizarre,11,7,2.6524559330616575e-05,15.202311691508466,JJ,3
bizarrely,1,9,2.4113235755105976e-06,18.661743310145763,NNP,1
bl,1,2,2.4113235755105976e-06,18.661743310145763,NNP,1
blaaahh,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
blaarrggh,1,9,2.4113235755105976e-06,18.661743310145763,VB,1
black,212,5,0.0005112005980082467,10.933822855582564,JJ,8
blackboard,2,10,4.822647151021195e-06,17.661743310145763,NN,2
blacked,1,7,2.4113235755105976e-06,18.661743310145763,VBN,1
